id,track_id,name,artists,genre,subgenre
223,2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,"['Rita Ora', 'Sam Feldt']",pop,dance pop
224,0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,"['Ellie Goulding', 'Diplo', 'Swae Lee']",pop,dance pop
225,4ciBIS83LHQpKf4noVKP51,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,['Drax Project'],pop,dance pop
226,19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,"['Ed Sheeran', 'Cardi B']",pop,dance pop
227,6VP3410weACXiPCVLKSkOb,Not Ok - Frank Walker Remix,"['Kygo', 'Chelsea Cutler', 'Frank Walker']",pop,dance pop
228,5ql2mP9FUhB3SgMzv2akuO,Heaven (feat. Veronica),"['Dzeko', 'Riggi & Piros', 'Veronica']",pop,dance pop
229,3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,"['Ellie Goulding', 'Don Diablo']",pop,dance pop
230,46W9iEjOg5nkMvb6lo4Jwz,Don’t Give Up On Me Now (with Julie Bergan),"['R3HAB', 'Julie Bergan']",pop,dance pop
231,0GRoERSBBky3YgdKW2w2Vc,Brave,"['Don Diablo', 'Jessie J']",pop,dance pop
232,3sHuIjfAzluc6S9cXoqfqC,Let It Be Me,"['Steve Aoki', 'Backstreet Boys']",pop,dance pop
233,4fK2NU9UyQJV74ZGiSVYsr,Carry On - Nicky Romero Remix,"['Kygo', 'Rita Ora', 'Nicky Romero']",pop,dance pop
234,0jlpHhGUFn4aAWLsRRnwep,Magnets (feat. Sophie Simmons),"['Sam Feldt', 'Sophie Simmons']",pop,dance pop
235,2pMntGuRgHAHVtrpC6kgGy,Don't Give Up On Me,"['Andy Grammer', 'R3HAB']",pop,dance pop
236,7EHCt2jdVwHp557sfMPosf,Found Love (feat. Lovespeake),"['MOTi', 'Terry McLove', 'Lovespeake']",pop,dance pop
237,5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),"['Martin Garrix', 'JRM']",pop,dance pop
238,14nIFzHQf1OBWf6VHVR8DF,Wherever You Go,['Jonas Blue'],pop,dance pop
239,14sOS5L36385FJ3OL8hew4,Happy Now,"['Kygo', 'Sandro Cavazza']",pop,dance pop
240,23FHa9lYnG6Dr8OzombPkS,Roots,"['Valerie Broussard', 'Galantis']",pop,dance pop
241,06BrHnTVDOydsfg0LZ6mQb,Talk - Alle Farben Remix,"['Khalid', 'Alle Farben']",pop,dance pop
242,1YSwQvw1NrEPfA0j1iY8eV,All The Lies - Toby Romeo Remix / Radio Edit,"['Alok', 'Felix Jaehn', 'The Vamps']",pop,dance pop
243,1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,"['Panic! At The Disco', 'Don Diablo']",pop,dance pop
244,3eW2EDwNRAiQKkgom96dUa,Summer Air (feat. Trevor Guthrie),['Hardwell'],pop,dance pop
245,1k08GK7ox8SDmEMvn81TwU,Can We Pretend (feat. Cash Cash) - Sigala Remix,['P!nk'],pop,dance pop
246,4raMIjIjMc8JohHth7l9lG,Bruises - Steve Void Remix,['Lewis Capaldi'],pop,dance pop
247,52Y5nYBQgqawttJxxtUv1e,Insomnia - King Arthur Remix,"['Daya', 'King Topher']",pop,dance pop
248,4R7ZSlYoJOIaxHJFHszQCR,Don't Worry Bout Me - Rudimental Remix,"['Zara Larsson', 'Rudimental']",pop,dance pop
249,3N9YuL395rE4qNyHMsvOWC,I Miss Myself - R3HAB Remix,"['NOTD', 'HRVY', 'R3HAB']",pop,dance pop
250,6dX62wjTHi9F1srVTjV89X,8 Letters - R3HAB Remix,"[""Why Don't We"", 'R3HAB']",pop,dance pop
251,0JumfyG7GUshFjxouEXwhw,You Deserve Better - Andrelli Remix,['James Arthur'],pop,dance pop
252,3Iee2uf8UXOrOupQzfs1z5,Remember (with ZOHARA),"['Gryffin', 'ZOHARA']",pop,dance pop
253,6jreFSOTUAViWjKyzOC4Kg,REMEDY,['Alesso'],pop,dance pop
254,5Qnk8vP5g9l5SDQKU3qyYQ,Leave,"['Borgeous', 'Jordyn Jones']",pop,dance pop
255,3Mong1BzxMKwTZ0SbfLdcQ,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,"['Clean Bandit', 'Tiësto']",pop,dance pop
256,4huh5oqBz9RkgpzAkyuEAs,I'm Not Sorry,"['Hardwell', 'Mike Williams']",pop,dance pop
257,4Nu8sEejt46770gDUvFcrF,Tequila - Robin Schulz Remix,"['Dan + Shay', 'Robin Schulz']",pop,dance pop
258,1IjuevPDJ8Sa97wFwQ5j4V,Happier - Frank Walker Remix,"['Marshmello', 'Bastille']",pop,dance pop
259,4d3cCNTG3PUgWhPButc4N7,Sing It With Me - Embody Remix,"['JP Cooper', 'Astrid S']",pop,dance pop
260,7r4nPsLToVIPdsiEeZKF6Y,Thursday - Nicky Romero Remix,"['Jess Glynne', 'Nicky Romero']",pop,dance pop
261,4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,"['David Guetta', 'Brooks', 'Loote']",pop,dance pop
262,1yAPglN5AGf7UoLK062ZYq,Wish You Well,"['Sigala', 'Becky Hill']",pop,dance pop
263,4IAd7Vdwcc1E86P15tXjca,Only When It Rains,"['Frank Walker', 'Astrid S']",pop,dance pop
264,5qiQbOa6AFEO3P111y9Jry,Mad Love - Blinkie Remix,['Mabel'],pop,dance pop
265,7nbVbGjifh0m2fhPYqcI1R,Sweet but Psycho - Morgan Page Dance Remix,"['Ava Max', 'Morgan Page', 'Paul Morrell']",pop,dance pop
266,5NeFmsnXBy6xVbz8pesM5l,Better Day (feat. Aloe Blacc),"['Young Bombs', 'Aloe Blacc']",pop,dance pop
267,6fvbl9D9VjMtLRQsuWPyYt,Rescue Me (with BUNT.) - BUNT. Remix,"['OneRepublic', 'BUNT.']",pop,dance pop
268,1MgpEKnO6sgMTb5zumAsgn,Discovery,"['Syn Cole', 'Victor Crone']",pop,dance pop
269,06Z7Hy2LUzbcSFmWzwkun1,With You - Frank Walker Remix,['Tyler Shaw'],pop,dance pop
270,0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),"['Sam Feldt', 'Sigma', 'Gia Koka']",pop,dance pop
271,2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,"['Nicky Romero', 'Stadiumx', 'Sam Martin']",pop,dance pop
272,36orMWv2PgvnzXsd5CJ0yL,Post Malone (feat. RANI),"['Sam Feldt', 'Joe Stone']",pop,dance pop
273,6DuE8kXIDJ3oiCibWXmgeN,Thorns,['Faustix'],pop,dance pop
274,5up5uXChMJLKyuop9HwtCb,Shotgun (The Wild Remix),['George Ezra'],pop,dance pop
275,4AMY0oGSt7vZwgxDnHCJBr,True Colors (feat. Maya Avedis),['XO Cupid'],pop,dance pop
276,0VQUyufAldw4Eitv71TPmg,Crying In The Sun,"['Faustix', 'RANI']",pop,dance pop
277,0EQeui6OBMzqJ3Z3wCOzZh,Need You,['Faustix'],pop,dance pop
278,1o9D0rUusi2V5idyOEOPII,Sweet Dreams (Are Made of This),"['Winati', 'Moonshine', 'BELLMAN']",pop,dance pop
279,2neq77lIMkitQwBwy1EDng,Million Lights,"['Raaban', 'Tungevaag']",pop,dance pop
280,5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight,"['Jubël', 'NEIMY']",pop,dance pop
281,0vrmHPfoBadXVr2n0m1aqZ,Heaven,['Avicii'],pop,dance pop
282,0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,"['John De Sohn', 'LIAMOO']",pop,dance pop
283,3oN9prOZJ8jR6rFP4YMJF9,eoh,"['Helion', 'Hallasen', 'Ludwiig']",pop,dance pop
284,0Qew3aYvQPGPjfL7gbe6x1,Nobody,"['Martin Jensen', 'James Arthur']",pop,dance pop
285,5naYe7rLMZcLfO1DKg48MK,All Day And Night,['Jax Jones'],pop,dance pop
286,3LaQ1GajOXoUeiTA9UAcCK,There's No Way (feat. Julia Michaels) - Alle Farben Remix,['Lauv'],pop,dance pop
287,3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),"['Kris Kross Amsterdam', 'The Boy Next Door', 'Conor Maynard']",pop,dance pop
288,5VGBgPVFO3e0lWz4WHYntQ,All For Love,"['Tungevaag', 'Raaban']",pop,dance pop
289,6sYJuVcEu4gFHmeTLdHzRz,Bittersweet Symphony (feat. Emily Roberts),"['GAMPER & DADONI', 'Emily Roberts']",pop,dance pop
290,3eS1VMcEmq2IUgpaeDysCb,One Touch,['Jess Glynne'],pop,dance pop
291,4fCAOaMs0PYL58OijKp2IS,"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix","['Lauv', 'Anne-Marie', 'Ofenbach']",pop,dance pop
292,2mSIu1ZPo22Ihx3EwS4E6h,Be Your Friend‬‬,"['Vigiland', 'Alexander Tidebrink']",pop,dance pop
293,31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,"['Marshmello', 'Bastille']",pop,dance pop
294,7rpyHKSH3dkrsKEgv1eNgv,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,"['Drax Project', 'Sam Feldt']",pop,dance pop
295,5CpkVOosLFc83LbwqO6hnI,Just Got Paid,['Sigala'],pop,dance pop
296,3cJEgWbsBmGkvXz906tgut,No One - Jonas Blue Remix,['Jess Glynne'],pop,dance pop
297,3ZqKbMO9UasuKgQeGT7QZS,Speechless (feat. Erika Sirola) - MOTi Remix,"['Robin Schulz', 'Erika Sirola', 'MOTi']",pop,dance pop
298,5mYNWSc1AE7pWS3Ax4e8Dl,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,"['Ellie Goulding', 'Diplo', 'Swae Lee']",pop,dance pop
299,6SRWhUJcD2YKahCwHavz3X,Darkside,['Alan Walker'],pop,dance pop
300,7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"['Martin Garrix', 'Macklemore', 'Fall Out Boy']",pop,dance pop
301,7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),['Loud Luxury'],pop,dance pop
302,47dABAPyBgKB3iQCrC4Vrv,Who's Got Your Love,"['Cheat Codes', 'Daniel Blume']",pop,dance pop
303,6vRCKJDtnrJEcyyzIMa0w0,Never Go Back - Robin Schulz Remix,"['Dennis Lloyd', 'Robin Schulz', 'Eden Prince']",pop,dance pop
304,4BM4ml3TgBFALLaCaJtVhi,Pumped Up,['Klingande'],pop,dance pop
305,4D3o6Hh3GydRpTTlyLP3D9,California,"['Hot Shade', 'Mike Perry']",pop,dance pop
306,3R6dPfF2yBO8mHySW1XDAa,Solo Dance,['Martin Jensen'],pop,dance pop
307,164C9bSF4ryqWXI4XgxTE0,Replay,['Davai'],pop,dance pop
308,4fC6tDEFmSBBCRBUOPeQ8b,Think About You - Galantis Remix,"['Kygo', 'Valerie Broussard', 'Galantis']",pop,dance pop
309,7lPo7aUbqNz5qmcan9Oj3F,Love No More,"['Loud Luxury', 'anders']",pop,dance pop
310,1HvCFAUIWQsWV9zud3UhDl,All Falls Down (feat. Juliander),['Alan Walker'],pop,dance pop
311,76WNl0hDHHxTUhfLrEIBSm,Lonely Together (feat. Rita Ora),['Rita Ora'],pop,dance pop
312,6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,['Kygo'],pop,dance pop
313,0jvqmWRCyv7xnxqrtinbHJ,Next To Me,"['Axel Johansson', 'Tina Stachowiak']",pop,dance pop
314,5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),"['Calvin Harris', ""Rag'n'Bone Man""]",pop,dance pop
315,1uuUnsWpJwqBh5GRQ8uxla,Happier - Tiësto’s AFTR:HRS Remix,['Ed Sheeran'],pop,dance pop
316,4DfxFGwreu9BquiLRClwh8,Hum With Me,['John De Sohn'],pop,dance pop
317,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),['Avicii'],pop,dance pop
318,3R8lr1Y1kPgXEbnXkcMMlT,Call On Me - Ryan Riback Remix,['Starley'],pop,dance pop
319,4ESPuOrSsRcBISzcMlzmY5,Sad (feat. Afrojack),"['Chico Rose', 'AFROJACK']",pop,dance pop
320,0Zbbxnx4SGGHoIow4PpISP,Stargazing,['Kygo'],pop,dance pop
321,72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),['Clean Bandit'],pop,dance pop
322,2kLf4myxQME1Nd0voeKZri,Stay Young,['Mike Perry'],pop,dance pop
323,4q8PHoRsPUB52LFylX8Ulz,More Than You Know,"['Axwell /\\ Ingrosso', 'Axwell', 'Sebastian Ingrosso']",pop,dance pop
324,2devxXJUTEIFmgt8cXaqmO,Why Boy,"['Steff da Campo', 'Dave Crusher']",pop,dance pop
325,0ct6r3EGTcMLPtrXHDvVjc,The Nights,['Avicii'],pop,dance pop
326,7dOeiXeTSfA1ixaYmQcWu7,Rich Love (with Seeb),"['OneRepublic', 'Seeb']",pop,dance pop
327,7jEyX4bqaCSdMN4D4JNnVj,Mama,['Jonas Blue'],pop,dance pop
328,6ULQ6ZRc7JuVutRMy6gfgc,Feel Good,['Felix Jaehn'],pop,dance pop
329,0FlnsBDwPglenLJoQjPd4K,IDGAF - Hazers Remix,['Dua Lipa'],pop,dance pop
330,4Vbz3osCh6DwHYv5gVv5H2,Breathe (feat. Ina Wroldsen),['Jax Jones'],pop,dance pop
331,4OgwXdylh75fHfwUzJTUqg,Rockstar,"['Ilkay Sencan', 'Dynoro']",pop,dance pop
332,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,"['Tiësto', 'Dzeko']",pop,dance pop
333,0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,['Gaullin'],pop,dance pop
334,0BiGd2FNDQ0eh79ZHfp6tS,All I Wanna Do,['Martin Jensen'],pop,dance pop
335,25sgk305KZfyuqVBQIahim,Sweet but Psycho,['Ava Max'],pop,dance pop
336,3xE7LrW7P54CYNQYqLhl6J,Melody - ANGEMI Remix,['Lost Frequencies'],pop,dance pop
337,4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),"['Martin Garrix', 'Bonn']",pop,dance pop
338,0uUNN1nSoUx1A4fkDCWDQ7,So Am I,['Ava Max'],pop,dance pop
339,1byydVLDAt7An5Pk3SuL5j,I Know You - Vigiland Remix,['Craig David'],pop,dance pop
340,1RxlBxlaJpSEVnLk4Gtvym,Through To You,['Lyente'],pop,dance pop
341,7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),"['Martin Garrix', 'Justin Mylo']",pop,dance pop
342,67FPUOM5Q2sSvS3iqLxSFs,Penny,['Dimitri Vangelis & Wyman'],pop,dance pop
343,0Qmqhtqco9ifi7ScZh1095,Wait For Me,"['Steve Brian', 'Christian Carcamo']",pop,dance pop
344,2Fxmhks0bxGSBdJ92vM42m,bad guy,['Billie Eilish'],pop,dance pop
345,0FC7eAz8CW9HAWnBr8Yo42,Daylight (Airbeat One Anthem 2018),['Fluex'],pop,dance pop
346,7LYMT7ZaJC6KaKaXod9qNq,Imagine,['Rob Tirea'],pop,dance pop
347,6fIgsZFtGXiIvxb2Y6oCc7,Apple Juice (feat. Carla Monroe) - MOTi Remix,"['SLATIN (ES)', 'Carla Monroe', 'MOTi']",pop,dance pop
348,47knrBbYhqtrggWYSkU6h1,Glitch,"['Martin Garrix', 'Julian Jordan']",pop,dance pop
349,46x4SztssOJ1KzRjPqVUPk,Brand New (Helium),['Lvly'],pop,dance pop
350,0AKxkfd5NLlWMXCVgH6a6X,Shades Of Voices (Original Mix),['PULLER'],pop,dance pop
351,43ZeyBuql1TboyWE3ElHXj,In Time,['CAZZETTE'],pop,dance pop
352,3EKKIR8be1kfAAwaz1fzyS,Halfway There (feat. Lena Leon),"['Tiësto', 'Dzeko', 'Lena Leon']",pop,dance pop
353,4u6chQOq3h6g03cnPzAxcz,Spirit Of Freedom,['Dropgun'],pop,dance pop
354,5UaEBgRvUPFf5CEDhaTdp7,Mama Look at Me Now,"['Galantis', 'MAX']",pop,dance pop
355,6wigvUlHft5QfkbxmAG5uC,Toxic Rain - No Class Remix,"['Alicia Madison', 'No Class']",pop,dance pop
356,3b0cJPguhWOh2hjY6Lu192,The Beat,['Mike Williams'],pop,dance pop
357,3QC33AxvY2sdxq22ym3aSL,Wild Wild Son,"['Armin van Buuren', 'Sam Martin']",pop,dance pop
358,6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,['Avicii'],pop,dance pop
359,1fN2cemf6ByT2WKqtumwR5,Shelter (Mix Cut) - Yoel Lewis Remix,['Various Artists'],pop,dance pop
360,6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,"['David Guetta', 'Martin Garrix', 'Brooks']",pop,dance pop
361,5fEpuvcNvERP7EHtLe28Zy,Skyline,['Catiso'],pop,dance pop
362,45NYp6HaMbhHNtn8sTnztn,Callin' - Extended Mix,['Lush & Simon'],pop,dance pop
363,7HdHOGbA7uyepn1jbPKqOx,Roads,['Vargas & Lagola'],pop,dance pop
364,49ziHtycEUnbFQtE8e8slt,Jackie Chan,"['Tiësto', 'Dzeko']",pop,dance pop
365,3kGfazcbVvVkuZunzlLgTD,Came Here for Love,"['Sigala', 'Ella Eyre']",pop,dance pop
366,2ZEqEHPOhJdkI9pCCW9pBD,Kids in Love - Don Diablo Remix,"['Kygo', 'The Night Game', 'Don Diablo']",pop,dance pop
367,35ARq65zezGBwA7EHBXm2w,Let You Down - Chris Royal Remix,"['Bombs Away', 'Sunset City']",pop,dance pop
368,1N4n7soiQQ8TRsntrkItyA,Mercury,['Catiso'],pop,dance pop
369,0XOFJ634crTl8z9N5Gxh2S,Different Place,"['STVCKS', 'Dim Wilder', 'Alex Hackett']",pop,dance pop
370,2OlWBmSjf1aUPGLNf0UI5A,One Last Time,['Ariana Grande'],pop,dance pop
371,6UiDiFJUGEDzkGpZBL8IYq,I Feel The Love,['Tritonal'],pop,dance pop
372,5WvAo7DNuPRmk4APhdPzi8,No Brainer,"['DJ Khaled', 'Justin Bieber', 'Quavo']",pop,dance pop
373,4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,"['Axwell /\\ Ingrosso', 'Axwell', 'Sebastian Ingrosso']",pop,dance pop
374,0KsB4TwgATg88aXCMBoO3Y,Breathe,"['Jax Jones', 'Ina Wroldsen']",pop,dance pop
375,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,"['Martin Garrix', 'Bebe Rexha']",pop,dance pop
376,3OEF72iu0qSN75kiw0qP1o,Pure Gold,['Various Artists'],pop,dance pop
377,4zdQmfTLWgGd5mAX4MUIaX,Turning Up,['ARASHI'],pop,dance pop
378,5KVxCdOVauTncDKgK426XN,Winter Hitori feat. ASOBOiSM,['Shinn Yamada'],pop,dance pop
379,4suDPyEfKYtqDR2OGblbTi,9と4分の3番線で君を待つ (Run Away) - Japanese Ver.,['TOMORROW X TOGETHER'],pop,dance pop
380,7tegFBOVAZADytMG3YIR9o,Nobody Knows,['Hiroomi Tosaka'],pop,dance pop
381,1eIl9qFUGihchPAfSF258T,One in a Million -奇跡の夜に-,['GENERATIONS from EXILE TRIBE'],pop,dance pop
382,71jxHnEfeDyolLb6Kr2DdS,別世界,['E-girls'],pop,dance pop
383,4eycOo0qKubeGx3g29dcHZ,Gimme GImme,"['iamSHUM', 'DJ YU-KI']",pop,dance pop
384,0xTWI6HrzKHJ6LK11f8jGO,御伽の街,['Daoko'],pop,dance pop
385,07uivRw9i8NFjQbxZQu6g7,ボイスメモ No. 5,['CHANMINA'],pop,dance pop
386,1QNoGbedAra3cbGcQAwBRQ,Now & Forever (feat. SONPUB & 向井太一),['香取慎吾'],pop,dance pop
387,3gMJMSrU2QETbsILNuybIh,Make A Move - Pt. 2,['EMMA WAHLIN'],pop,dance pop
388,6EfsZW2pPBBDkiBMTGglEi,光線,['Ghost like girlfriend'],pop,dance pop
389,1gdrNesoUadTXNdVaKS2t3,ZONE OF GOLD,['Ryuji Imaichi'],pop,dance pop
390,0j6HZwmFLvxSoYUrg29IgP,LOVE + PARTY,['CREAM'],pop,dance pop
391,2MbrVxNKpsg0bu9LMlPiri,WAKE ME UP,['THE RAMPAGE from EXILE TRIBE'],pop,dance pop
392,2gApWgkuisXedOcS9Tligs,New Page,['INTERSECTION'],pop,dance pop
393,5Zjge6yCThuBMdnJdOBp9A,Easy Breezy,['chelmico'],pop,dance pop
394,34S5Vg3Jxqtjb3dosDWHpH,TOTSUKA feat. サイプレス上野,['ASOBOiSM'],pop,dance pop
395,2qpuYv59RVgLKcA0DPl9Tt,taste,['FlowBack'],pop,dance pop
396,1SV5ys0BGnN6aEsbS7prwt,I don’t wanna do,['SARM'],pop,dance pop
397,3t5I7uoAOyRtzkAVaHgmfL,A-RA-SHI:Reborn,['ARASHI'],pop,dance pop
398,1g89JASxN75856KEYGmZTt,Light,['SIRUP'],pop,dance pop
399,56FtGMGdOoONvc0XpP4Bm6,Night Ship,['Yo-Sea'],pop,dance pop
400,0HGSn0eFH5LF1MWdE9FOUC,Fly me 2,['eill'],pop,dance pop
401,2WSYYbEdxtGGo0VVP4jNjb,Not Enough,['Rei Yasuda'],pop,dance pop
402,3fzCO5mdnxKvxOT03Ao0RI,COLORLESS,['Daichi Miura'],pop,dance pop
403,7Bh4dzYrbYtXbbuvK8M8yE,New Shoes - feat.Shun Murakami,['phai'],pop,dance pop
404,6nfiboYmeoHMxPU05yEQvg,MarudeSaturday Night,"['BABY-T', 'AYA A.K.A PANDA']",pop,dance pop
405,4ccp9ytoMerEU0967Okhu6,FUTARI x PARTY,['CREAM'],pop,dance pop
406,6cAaLUV2fc1b3Qpgc0z3k2,SUPERSTAR,['真之介'],pop,dance pop
407,6dKOpmTOzAVnaHqq7hqkJa,Be on the Stage,['KEITA'],pop,dance pop
408,1HDrG1CAVROV1BclXs400N,space shuttle,['空音'],pop,dance pop
409,74P2i9IIx0nkki1GVQqx3R,Amazing!,['Sakurako Ohara'],pop,dance pop
410,3CLKvDKiVgbgfWj3fyyibl,TO-KE-TE,['HAN-KUN'],pop,dance pop
411,00bc7A2CLjp40XNd6ZPZNa,JAM fo'freedom (SASUKE Remix),['RUN THE FLOOR'],pop,dance pop
412,7Gb3OZFw2IiNk08fSN7MrR,You're the Reason - English ver.,['INTERSECTION'],pop,dance pop
413,5SubtShpNoLYiVG4oLSpOG,Made In JPN,['DEAN FUJIOKA'],pop,dance pop
414,5VBMFkU9emR1HDLPoXuOUQ,See You Later,['Chocoholic'],pop,dance pop
415,0S1lconF5qUvqUrovZDmSA,Possible,['片寄涼太'],pop,dance pop
416,5QOg6uut1ybakHajEfBL8K,All Over You,['Boys Get Hurt'],pop,dance pop
417,7auKfEOsSVCeYHn2pOu6uY,Where Would You Go?,['SkyLogic'],pop,dance pop
418,64XUlDULbJtK6xDL4mEB0Q,Call My Name - Remix,['YUTO'],pop,dance pop
419,0FVUs7Kb4KKl3vsssgZCud,DAYZ,"['AAAMYYY', 'MONJOE']",pop,dance pop
420,0lHYQoSwhIKqUjUsbQygyl,Simple Things,"['HarukiD', 'Ragna']",pop,dance pop
421,0azhsizFhBepOGgcQ3EKaL,SUN DAY - Shinichi Osawa Remix,['HIRAIDAI'],pop,dance pop
422,3b1TJu58AWEiGvnUwDdhag,SPOTLIGHT,['eill'],pop,dance pop
423,2TFJVb9LL54V5W53qGWDSv,let me know,['Blanchehor'],pop,dance pop
424,7EdnZLYzleCTG6eVJnZbR8,Y.E.S,['KEITA'],pop,dance pop
425,1JSkwWA4e3OXlnOEcn0MXf,Rich&Famous - feat. Sean Paul,['Kumi Koda'],pop,dance pop
426,1RJPz4eFFP7N6VVKMYUS7O,ミズノナカヘ - Car TAX remix,['yu-re:meu'],pop,dance pop
427,6GvK5IObiZJs4PyTFJTELk,EASY LOVE,['Gear 2nd'],pop,dance pop
428,0qnp1W6FnL9qoadgaQdsT8,PARADE,['Miliyah'],pop,dance pop
429,3pzrOuq7Zn1WlL1qes8I57,Obsession,['広瀬大地'],pop,dance pop
430,4vid1h1wAzoZoEKJVXoUgB,Shine,"['DJ PIGER', 'JASMINE']",pop,dance pop
431,34Yb5ldkgXMieDcFIRQPdh,Upside Down,['RYPPHYPE'],pop,dance pop
432,7MsgiyWoerebFF0zaahmCr,B.S.G.S.,['sooogood!'],pop,dance pop
433,4EyjvMJ6llJ5stWDlwo8v6,Bitten By You,['Monkey Majik'],pop,dance pop
434,5L3FE4WEDdQ0xZYVdN7uvE,For Me,['WAPLAN'],pop,dance pop
435,63f9E8ZTvtcEdqZKHj5Vzv,Sway,['AATA'],pop,dance pop
436,2KJPYFHskvDeuAZ1sbbBys,Nobody,['Beverly'],pop,dance pop
437,5uHl2eYaITSX6xEX8bmaXy,Adios,['EVERGLOW'],pop,dance pop
438,1PNb8pRsZGa8XN1m5nJe70,Dumb,['BVNDIT'],pop,dance pop
439,3v5BOhyPrVQN7PYE6JnY7j,THURSDAY,['GOT7'],pop,dance pop
440,7JCi89HGiURxFpr6NITY7q,Snapping,['CHUNG HA'],pop,dance pop
441,6k67RdkVjTZj79c1cRz7IQ,WONDERLAND,['ATEEZ'],pop,dance pop
442,7b8YOVV5quZcSKEijDgyWB,DDU-DU DDU-DU,['BLACKPINK'],pop,dance pop
443,1Jr8RbuOnvMHsMHcWgZ9Do,Like always,['X1'],pop,dance pop
444,3IdPtyJHB1WVPM4eCiCAKM,Answer,['ATEEZ'],pop,dance pop
445,42tFTth2jcF7iSo0RBjfJF,피카부 Peek-A-Boo,['Red Velvet'],pop,dance pop
446,1UThkKR8w3WnA6lWCRhOJn,DRIP,['HINAPIA'],pop,dance pop
447,5WrEilrRI5cIW0DxMvQYPZ,Jopping,['SuperM'],pop,dance pop
448,24nK8tW7Pt3Inh2utttuoG,HIP,['MAMAMOO'],pop,dance pop
449,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,['MOMOLAND'],pop,dance pop
450,00emjlCv9azBN0fzuuyLqy,Dumb Litty,['KARD'],pop,dance pop
451,5sbooPcNgIE22DwO0VNGUJ,POP/STARS,"['K/DA', 'Madison Beer', '(G)I-DLE']",pop,dance pop
452,06mzeP9GQNSHWd1Nh2C5FM,MIDDLE OF THE NIGHT,['MONSTA X'],pop,dance pop
453,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),['BTS'],pop,dance pop
454,06Pvy98db25O7wlfFFFIRM,Bon Bon Chocolat,['EVERGLOW'],pop,dance pop
455,6E7jAJN2e3znSHyPCdQqx8,gogobebe,['MAMAMOO'],pop,dance pop
456,2AIWoHr9DF6y4KALCBKWQS,IDOL,['BTS'],pop,dance pop
457,7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],"['BTS', 'Steve Aoki']",pop,dance pop
458,27kB4qLUCV8nZd2eOgj1Tk,KILLING ME,['iKON'],pop,dance pop
459,7LJjWqhqK594nN7qJzLVXE,As If It's Your Last,['BLACKPINK'],pop,dance pop
460,4WuKHgxdCJsaOBIh7yndty,MIROH,['Stray Kids'],pop,dance pop
461,3rOEipqoZpjyn8PtOMeV8k,Forever Love,['YOUNGJAE'],pop,dance pop
462,0ErzcmZ2gIwX7X0xSMQPix,BOSS,['NCT'],pop,dance pop
463,2naEVOadudtXHwtZNfjMDM,Forever Young,['BLACKPINK'],pop,dance pop
464,5Z4aqpT39KpY8gbHoJWdou,Egotistic,['MAMAMOO'],pop,dance pop
465,2U6RSyXFnDVNYoD9iUgi09,Bomb Bomb,['KARD'],pop,dance pop
466,5SE57ljOIUJ1ybL9U6CuBH,DNA,['BTS'],pop,dance pop
